Order ID , Order Item ID , Order YearMonth , Order Year , Order Month , Order Day ,Order Time,Order Quantity,Product Department,Product Category,Product Name, Customer ID ,Customer Market,Customer Region,Customer Country,Warehouse Country,Shipment Year,Shipment Month,Shipment Day,Shipment Mode, Shipment Days - Scheduled , Gross Sales , Discount % , Profit ,date,date_order,date_ship,Temps de traitements Commande-Livraison (Jours)
19055,47630,201510,2015,10,6,03:27,3,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,1149,Europe,Southern Europe,Spain,Puerto Rico,2015,10,12,Standard Class,4,150,0.16,125,06/10/2015,06/10/2015,12/10/2015,6
19056,47632,201501,2015,1,5,21:00,1,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,10750,Europe,Western Europe,France,USA,2015,1,11,Standard Class,4,60,0.12,147,05/01/2015,05/01/2015,11/01/2015,6
19058,47638,201510,2015,10,6,04:30,4,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,11830,Europe,Western Europe,France,USA,2015,10,10,Standard Class,4,200,  -  ,125,06/10/2015,06/10/2015,10/10/2015,4
19061,47645,201503,2015,3,13,07:04,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,6525,Europe,Western Europe,Austria,USA,2016,3,13,Same Day,3,130,0.1,65,13/03/2015,13/03/2015,13/03/2016,366
19063,47650,201505,2015,5,1,19:27,4,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,9630,Europe,Western Europe,France,Puerto Rico,2015,5,4,Same Day,3,160,0.17,97,01/05/2015,01/05/2015,04/05/2015,3
19065,47657,201510,2015,10,6,06:58,2,Fitness,Tennis & Racquet,Nike Men's Comfort 2 Slide,1022,Europe,Southern Europe,Spain,USA,2015,10,6,Same Day,3,90,0.15,106,06/10/2015,06/10/2015,06/10/2015,0
19066,47660,201510,2015,10,6,07:19,3,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,3878,Europe,Southern Europe,Italy,USA,2015,10,8,First Class,1,150,0.15,125,06/10/2015,06/10/2015,08/10/2015,2
19068,47664,201502,2015,2,1,21:09,5,Footwear,Cardio Equipment,Nike Women's Tempo Shorts,10226,Europe,Southern Europe,Italy,USA,2015,2,7,First Class,1,150,  -  ,55,01/02/2015,01/02/2015,07/02/2015,6
19071,47674,201505,2015,5,30,02:46,5,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,3125,Europe,Southern Europe,Spain,Puerto Rico,2015,6,1,Standard Class,4,300,0.12,147,30/05/2015,30/05/2015,01/06/2015,2
19073,47678,201502,2015,2,12,07:17,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,2965,Europe,Southern Europe,Spain,Puerto Rico,2015,2,17,Second Class,2,130,0.05,65,12/02/2015,12/02/2015,17/02/2015,5
19075,47681,201503,2015,3,30,22:38,4,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,7099,Europe,Northern Europe,United Kingdom,USA,2015,4,4,Second Class,2,240,  -  ,147,30/03/2015,30/03/2015,04/04/2015,5
19076,47688,201510,2015,10,6,10:49,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,729,Europe,Northern Europe,United Kingdom,Puerto Rico,2015,10,8,Second Class,2,200,0.12,100,06/10/2015,06/10/2015,08/10/2015,2
19078,47692,201502,2015,2,23,10:57,5,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,6014,Europe,Northern Europe,United Kingdom,USA,2015,2,27,Standard Class,4,300,0.09,147,23/02/2015,23/02/2015,27/02/2015,4
19081,47701,201510,2015,10,6,12:34,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,10481,Europe,Western Europe,Germany,USA,2015,10,7,Same Day,3,300,0.01,150,06/10/2015,06/10/2015,07/10/2015,1
19083,47703,201510,2015,10,6,13:16,1,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,7464,Europe,Southern Europe,Italy,USA,2015,10,7,Same Day,3,50,0.2,125,06/10/2015,06/10/2015,07/10/2015,1
19085,47705,201510,2015,10,6,13:58,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,2540,Europe,Western Europe,Germany,USA,2015,10,12,Second Class,2,400,0.15,200,06/10/2015,06/10/2015,12/10/2015,6
19088,47707,201504,2015,4,13,01:36,3,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,8918,Europe,Western Europe,France,USA,2015,4,17,Second Class,2,150,0.13,125,13/04/2015,13/04/2015,17/04/2015,4
19091,47718,201510,2015,10,6,16:04,2,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,8845,Europe,Southern Europe,Italy,Puerto Rico,2015,10,8,Second Class,2,100,0.25,125,06/10/2015,06/10/2015,08/10/2015,2
19093,47723,201503,2015,3,2,09:43,3,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,1142,Europe,Northern Europe,United Kingdom,USA,2015,3,7,Standard Class,4,120,0.25,97,02/03/2015,02/03/2015,07/03/2015,5
19095,47729,201503,2015,3,10,13:55,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,7148,Europe,Western Europe,Germany,Puerto Rico,2015,3,15,Standard Class,4,250,0.13,125,10/03/2015,10/03/2015,15/03/2015,5
19096,47731,201510,2015,10,6,17:49,4,Outdoors,Accessories,Team Golf Pittsburgh Steelers Putter Grip,8372,Europe,Western Europe,Germany,Puerto Rico,2015,10,8,Standard Class,4,100,0.2,55,06/10/2015,06/10/2015,08/10/2015,2
19201,47960,201507,2015,7,10,13:44,3,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,10466,Europe,Northern Europe,United Kingdom,USA,2015,7,12,Second Class,2,150,0.04,125,10/07/2015,10/07/2015,12/07/2015,2
19203,47964,201510,2015,10,8,07:18,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,1081,Europe,Northern Europe,United Kingdom,USA,2015,10,12,Standard Class,4,400,0.12,200,08/10/2015,08/10/2015,12/10/2015,4
19205,47971,201505,2015,5,22,22:02,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,10707,Europe,Western Europe,France,Puerto Rico,2015,5,26,Standard Class,4,400,0.09,200,22/05/2015,22/05/2015,26/05/2015,4
19206,47974,201504,2015,4,21,16:39,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,10576,Europe,Western Europe,France,Puerto Rico,2015,4,26,Standard Class,4,400,0.07,200,21/04/2015,21/04/2015,26/04/2015,5
19208,47980,201510,2015,10,8,09:04,4,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,3682,Europe,Western Europe,Germany,USA,2015,10,12,Standard Class,4,200,0.1,125,08/10/2015,08/10/2015,12/10/2015,4
19211,47994,201510,2015,10,8,10:07,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,16,Europe,Western Europe,France,Puerto Rico,2015,10,10,Standard Class,4,200,0.04,100,08/10/2015,08/10/2015,10/10/2015,2
19213,48002,201510,2015,10,8,10:49,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,3311,Europe,Western Europe,France,Puerto Rico,2016,8,6,Second Class,2,300,0.07,245,08/10/2015,08/10/2015,06/08/2016,303
19215,48008,201510,2015,10,8,11:31,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,7702,Europe,Southern Europe,Italy,USA,2015,10,14,Standard Class,4,300,0.13,150,08/10/2015,08/10/2015,14/10/2015,6
19216,48010,201502,2015,2,21,18:19,2,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,3995,Europe,Southern Europe,Spain,USA,2015,2,24,First Class,1,80,0.15,97,21/02/2015,21/02/2015,24/02/2015,3
19218,48013,201510,2015,10,8,12:34,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,11443,Europe,Southern Europe,Spain,USA,2015,10,12,Standard Class,4,300,0.06,245,08/10/2015,08/10/2015,12/10/2015,4
19221,48024,201510,2015,10,8,13:37,3,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,7826,Europe,Western Europe,France,USA,2015,10,10,Standard Class,4,120,0.2,97,08/10/2015,08/10/2015,10/10/2015,2
19223,48030,201510,2015,10,8,14:19,2,Outdoors,Accessories,Team Golf St. Louis Cardinals Putter Grip,912,Europe,Northern Europe,United Kingdom,USA,2015,10,12,Standard Class,4,50,0.16,55,08/10/2015,08/10/2015,12/10/2015,4
19225,48040,201507,2015,7,26,14:04,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,6614,Europe,Southern Europe,Italy,USA,2015,7,30,Same Day,3,130,0.1,65,26/07/2015,26/07/2015,30/07/2015,4
19226,48042,201510,2015,10,8,15:22,4,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,289,Europe,Southern Europe,Italy,USA,2016,7,1,Standard Class,4,400,0.04,245,08/10/2015,08/10/2015,01/07/2016,267
19228,48048,201510,2015,10,8,16:04,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,9991,Europe,Northern Europe,United Kingdom,USA,2015,10,12,Standard Class,4,400,0.02,200,08/10/2015,08/10/2015,12/10/2015,4
19231,48055,201510,2015,10,8,17:07,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,9509,Europe,Southern Europe,Italy,USA,2015,10,10,Standard Class,4,200,0.17,100,08/10/2015,08/10/2015,10/10/2015,2
19233,48060,201510,2015,10,8,17:49,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,5824,Europe,Northern Europe,Ireland,Puerto Rico,2015,10,12,Second Class,2,400,0.01,200,08/10/2015,08/10/2015,12/10/2015,4
19235,48067,201508,2015,8,5,03:12,1,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,1152,Europe,Western Europe,France,USA,2015,8,8,Standard Class,4,60,0.01,147,05/08/2015,05/08/2015,08/08/2015,3
19236,48069,201510,2015,10,8,18:52,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,330,Europe,Western Europe,France,Puerto Rico,2015,10,10,Standard Class,4,130,0.03,65,08/10/2015,08/10/2015,10/10/2015,2
19238,48077,201510,2015,10,8,19:34,3,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,7555,Europe,Northern Europe,United Kingdom,Puerto Rico,2015,10,12,Standard Class,4,180,0.05,147,08/10/2015,08/10/2015,12/10/2015,4
19241,48086,201510,2015,10,8,20:37,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,7785,Europe,Western Europe,France,USA,2015,10,10,Second Class,2,400,0.25,200,08/10/2015,08/10/2015,10/10/2015,2
19243,48091,201505,2015,5,18,12:56,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,10522,Europe,Southern Europe,Italy,USA,2015,5,20,First Class,1,130,0.25,65,18/05/2015,18/05/2015,20/05/2015,2
19245,48100,201510,2015,10,8,22:01,3,Outdoors,Electronics,Titleist Pro V1x High Numbers Personalized Go,1795,Europe,Western Europe,France,USA,2016,6,26,First Class,1,156,0.12,122,08/10/2015,08/10/2015,26/06/2016,262
19248,48107,201509,2015,9,24,20:59,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,10067,Europe,Western Europe,France,Puerto Rico,2015,9,25,First Class,1,300,0.02,150,24/09/2015,24/09/2015,25/09/2015,1
19251,48116,201607,2016,7,12,00:58,5,Outdoors,Golf Balls,Glove It Women's Mod Oval Golf Glove,9764,Europe,Western Europe,France,Puerto Rico,2016,7,14,Standard Class,4,100,0.04,47,12/07/2016,12/07/2016,14/07/2016,2
19253,48125,201510,2015,10,9,00:49,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,2316,Europe,Western Europe,Germany,USA,2015,10,13,Standard Class,4,400,0.18,200,09/10/2015,09/10/2015,13/10/2015,4
19255,48126,201510,2015,10,9,01:32,1,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,4574,Europe,Northern Europe,United Kingdom,Puerto Rico,2015,10,15,Standard Class,4,60,  -  ,147,09/10/2015,09/10/2015,15/10/2015,6
19256,48132,201507,2015,7,14,22:51,3,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,5311,Europe,Northern Europe,United Kingdom,USA,2015,7,16,Standard Class,4,150,0.2,125,14/07/2015,14/07/2015,16/07/2015,2
19258,48138,201510,2015,10,9,02:35,5,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,947,Europe,Northern Europe,Ireland,Puerto Rico,2015,10,13,Standard Class,4,300,0.12,147,09/10/2015,09/10/2015,13/10/2015,4
19261,48150,201510,2015,10,9,03:38,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,4035,Europe,Western Europe,France,USA,2015,10,11,Standard Class,4,400,0.16,200,09/10/2015,09/10/2015,11/10/2015,2
19263,48158,201510,2015,10,9,04:20,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,4843,Europe,Western Europe,France,USA,2015,10,9,Same Day,3,400,0.15,200,09/10/2015,09/10/2015,09/10/2015,0
19265,48165,201510,2015,10,9,05:02,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,5345,Europe,Northern Europe,Ireland,USA,2015,10,15,Standard Class,4,400,0.13,200,09/10/2015,09/10/2015,15/10/2015,6
19266,48166,201510,2015,10,9,05:23,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,2141,Europe,Northern Europe,United Kingdom,USA,2015,10,11,Standard Class,4,400,0.12,200,09/10/2015,09/10/2015,11/10/2015,2
19268,48172,201503,2015,3,26,13:11,3,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,12180,Europe,Western Europe,France,USA,2015,3,30,First Class,1,120,0.16,97,26/03/2015,26/03/2015,30/03/2015,4
19271,48184,201510,2015,10,9,07:08,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,5146,Europe,Western Europe,Germany,USA,2015,10,11,Standard Class,4,300,0.12,150,09/10/2015,09/10/2015,11/10/2015,2
19273,48192,201510,2015,10,9,07:50,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,2447,Europe,Western Europe,Netherlands,Puerto Rico,2015,10,13,Standard Class,4,400,0.06,200,09/10/2015,09/10/2015,13/10/2015,4
19275,48197,201510,2015,10,9,08:32,2,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,9829,Europe,Western Europe,France,USA,2015,10,9,Same Day,3,120,0.12,147,09/10/2015,09/10/2015,09/10/2015,0
19276,48199,201510,2015,10,9,08:53,2,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,8919,Europe,Western Europe,France,Puerto Rico,2015,10,11,Standard Class,4,100,0.03,125,09/10/2015,09/10/2015,11/10/2015,2
19283,48210,201510,2015,10,9,11:20,3,Golf,Girls' Apparel,adidas Youth Germany Black/Red Away Match Soc,8945,Europe,Southern Europe,Italy,USA,2015,10,13,Standard Class,4,210,0.02,139,09/10/2015,09/10/2015,13/10/2015,4
19285,48213,201510,2015,10,9,12:02,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,376,Europe,Southern Europe,Spain,Puerto Rico,2015,10,15,Standard Class,4,200,  -  ,100,09/10/2015,09/10/2015,15/10/2015,6
19286,48217,201510,2015,10,9,12:23,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,8682,Europe,Northern Europe,United Kingdom,Puerto Rico,2015,10,11,Standard Class,4,300,0.01,245,09/10/2015,09/10/2015,11/10/2015,2
19288,48227,201506,2015,6,14,15:11,2,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,6307,Europe,Southern Europe,Italy,USA,2015,6,19,Standard Class,4,100,0.2,125,14/06/2015,14/06/2015,19/06/2015,5
19291,48229,201510,2015,10,9,14:08,4,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,8374,Europe,Southern Europe,Italy,Puerto Rico,2015,10,10,Same Day,3,400,0.02,245,09/10/2015,09/10/2015,10/10/2015,1
19293,48234,201703,2017,3,12,11:40,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,4303,Europe,Western Europe,Belgium,USA,2017,3,14,Standard Class,4,130,0.25,65,12/03/2017,12/03/2017,14/03/2017,2
19295,48239,201510,2015,10,9,15:32,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,3287,Europe,Northern Europe,United Kingdom,USA,2015,10,15,Standard Class,4,200,0.18,100,09/10/2015,09/10/2015,15/10/2015,6
19296,48244,201510,2015,10,9,15:53,5,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,1053,Europe,Western Europe,France,Puerto Rico,2015,10,10,Same Day,3,500,0.13,245,09/10/2015,09/10/2015,10/10/2015,1
19298,48245,201507,2015,7,26,14:04,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,6618,Europe,Western Europe,France,USA,2015,7,30,Same Day,3,130,0.17,65,26/07/2015,26/07/2015,30/07/2015,4
19301,48253,201510,2015,10,9,17:38,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,2049,Europe,Northern Europe,United Kingdom,Puerto Rico,2015,10,11,Second Class,2,400,0.25,200,09/10/2015,09/10/2015,11/10/2015,2
19303,48255,201509,2015,9,10,16:06,1,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,8381,Europe,Northern Europe,United Kingdom,USA,2015,9,16,Standard Class,4,50,0.09,125,10/09/2015,10/09/2015,16/09/2015,6
19305,48260,201510,2015,10,9,19:03,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,9070,Europe,Northern Europe,United Kingdom,Puerto Rico,2015,10,15,Standard Class,4,300,0.03,150,09/10/2015,09/10/2015,15/10/2015,6
19306,48261,201509,2015,9,12,01:44,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,3438,Europe,Northern Europe,United Kingdom,USA,2015,9,14,Standard Class,4,200,0.16,100,12/09/2015,12/09/2015,14/09/2015,2
19308,48266,201507,2015,7,22,01:07,5,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,198,Europe,Western Europe,France,USA,2015,7,25,Standard Class,4,200,0.2,97,22/07/2015,22/07/2015,25/07/2015,3
19311,48278,201510,2015,10,9,21:09,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,6257,Europe,Northern Europe,United Kingdom,Puerto Rico,2015,10,11,Standard Class,4,200,0.12,100,09/10/2015,09/10/2015,11/10/2015,2
19313,48285,201502,2015,2,1,18:20,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,12132,Europe,Northern Europe,United Kingdom,Puerto Rico,2015,2,4,Standard Class,4,400,0.17,200,01/02/2015,01/02/2015,04/02/2015,3
19315,48287,201510,2015,10,9,22:33,2,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,11326,Europe,Northern Europe,United Kingdom,USA,2015,10,15,Second Class,2,80,0.1,97,09/10/2015,09/10/2015,15/10/2015,6
19316,48292,201510,2015,10,9,22:54,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,1891,Europe,Northern Europe,United Kingdom,USA,2015,10,11,Second Class,2,200,0.09,100,09/10/2015,09/10/2015,11/10/2015,2
19318,48299,201510,2015,10,9,23:36,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,3984,Europe,Northern Europe,United Kingdom,USA,2015,10,13,Standard Class,4,400,0.15,200,09/10/2015,09/10/2015,13/10/2015,4
19321,48311,201505,2015,5,3,10:20,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,7795,Europe,Western Europe,Germany,USA,2015,5,7,Same Day,3,130,0.05,65,03/05/2015,03/05/2015,07/05/2015,4
19323,48314,201502,2015,2,15,08:31,4,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,6008,Europe,Southern Europe,Spain,Puerto Rico,2015,2,17,Standard Class,4,160,0.05,97,15/02/2015,15/02/2015,17/02/2015,2
19325,48319,201510,2015,10,10,02:03,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,7136,Europe,Western Europe,Netherlands,Puerto Rico,2015,10,16,Standard Class,4,200,0.02,100,10/10/2015,10/10/2015,16/10/2015,6
19326,48322,201510,2015,10,10,02:24,2,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,2402,Europe,Western Europe,Germany,Puerto Rico,2015,10,12,Standard Class,4,80,0.09,97,10/10/2015,10/10/2015,12/10/2015,2
19328,48328,201510,2015,10,10,03:06,3,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,758,Europe,Western Europe,France,Puerto Rico,2015,10,14,Standard Class,4,180,0.25,147,10/10/2015,10/10/2015,14/10/2015,4
19331,48336,201510,2015,10,10,04:09,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,4562,Europe,Western Europe,Germany,Puerto Rico,2015,10,12,Second Class,2,130,0.01,65,10/10/2015,10/10/2015,12/10/2015,2
19333,48340,201510,2015,10,10,04:51,5,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,9813,Europe,Western Europe,France,USA,2015,10,14,Standard Class,4,300,0.04,147,10/10/2015,10/10/2015,14/10/2015,4
19336,48343,201510,2015,10,10,05:54,5,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,9430,Europe,Western Europe,Germany,USA,2015,10,12,First Class,1,300,0.03,147,10/10/2015,10/10/2015,12/10/2015,2
19338,48350,201502,2015,2,24,06:13,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,8991,Europe,Southern Europe,Spain,USA,2015,2,28,Same Day,3,200,0.25,100,24/02/2015,24/02/2015,28/02/2015,4
19346,48370,201506,2015,6,5,04:51,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,7988,Europe,Western Europe,Germany,Puerto Rico,2015,6,9,Standard Class,4,400,  -  ,200,05/06/2015,05/06/2015,09/06/2015,4
19348,48374,201504,2015,4,27,01:35,4,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,6271,Europe,Western Europe,France,USA,2015,4,29,Standard Class,4,240,0.17,147,27/04/2015,27/04/2015,29/04/2015,2
19351,48385,201510,2015,10,10,11:10,3,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,3290,Europe,Western Europe,France,USA,2016,1,27,Standard Class,4,180,0.17,147,10/10/2015,10/10/2015,27/01/2016,109
19353,48389,201510,2015,10,10,11:52,1,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,10521,Europe,Northern Europe,United Kingdom,Puerto Rico,2015,10,14,Standard Class,4,60,0.12,147,10/10/2015,10/10/2015,14/10/2015,4
19356,48392,201504,2015,4,28,07:22,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,11443,Europe,Western Europe,Germany,USA,2015,5,1,Standard Class,4,400,0.2,200,28/04/2015,28/04/2015,01/05/2015,3
19358,48398,201510,2015,10,10,13:37,1,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,161,Europe,Western Europe,Netherlands,USA,2015,10,14,Standard Class,4,50,0.06,125,10/10/2015,10/10/2015,14/10/2015,4
19361,48399,201510,2015,10,10,14:40,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,4477,Europe,Western Europe,France,USA,2015,10,12,Standard Class,4,250,0.05,125,10/10/2015,10/10/2015,12/10/2015,2
19363,48405,201510,2015,10,10,15:22,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,7450,Europe,Western Europe,Germany,USA,2015,10,14,Standard Class,4,400,0.17,200,10/10/2015,10/10/2015,14/10/2015,4
19365,48410,201510,2015,10,10,16:04,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,4597,Europe,Western Europe,Germany,Puerto Rico,2015,10,16,Standard Class,4,400,0.16,200,10/10/2015,10/10/2015,16/10/2015,6
19366,48411,201510,2015,10,10,16:25,4,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,5413,Europe,Western Europe,Germany,USA,2015,10,12,Standard Class,4,400,0.25,245,10/10/2015,10/10/2015,12/10/2015,2
19368,48413,201507,2015,7,7,17:46,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,6973,Europe,Western Europe,Germany,USA,2015,7,10,Standard Class,4,400,0.15,200,07/07/2015,07/07/2015,10/07/2015,3
19376,48431,201504,2015,4,3,17:23,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,1886,Europe,Southern Europe,Italy,Puerto Rico,2015,4,5,First Class,1,130,0.09,65,03/04/2015,03/04/2015,05/04/2015,2
19383,48443,201504,2015,4,10,13:42,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,5117,Europe,Western Europe,France,USA,2016,2,23,Second Class,2,400,0.09,200,10/04/2015,10/04/2015,23/02/2016,319
19385,48446,201510,2015,10,10,23:04,5,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,11910,Europe,Western Europe,France,USA,2015,10,12,First Class,1,300,0.01,147,10/10/2015,10/10/2015,12/10/2015,2
